ticker,cik_code,auditor,INTERNALCONTROL_EFFECTIVE,year_ended_date,financials_date,fiscal_year,signature_date,NUMBEROFCONTROLWEAKNESS,audit_fees,non_audit_fees,year,big4
EA,712515,KPMG LLP,Yes,2013-03-31,2013-03-31,2013,2013-05-22,0,4787000,461000,2013,1
SYNA,817720,KPMG LLP,Yes,2013-06-29,2013-06-30,2013,2013-08-19,0,899000,218939,2013,1
EXTR,1078271,KPMG LLP,Yes,2013-06-30,2013-06-30,2013,2013-08-29,0,1042000,0,2013,1
AVNW,1377789,KPMG LLP,Yes,2013-06-28,2013-06-28,2013,2013-09-20,0,1428917,71685,2013,1
GWRE,1528396,KPMG LLP,Yes,2013-07-31,2013-07-31,2013,2013-09-26,0,1264731,0,2013,1
SANM,897723,KPMG LLP,Yes,2013-09-28,2013-09-28,2013,2013-11-27,0,2268900,1112216,2013,1
AMAT,6951,KPMG LLP,Yes,2013-10-27,2013-10-27,2013,2013-12-04,0,5728000,366000,2013,1
SNPS,883241,KPMG LLP,Yes,2013-10-31,2013-10-31,2013,2013-12-19,0,2854000,241000,2013,1
ADBE,796343,KPMG LLP,Yes,2013-11-29,2013-11-29,2013,2014-01-21,0,3672651,1883025,2013,1
SNX,1177394,KPMG LLP,Yes,2013-11-30,2013-11-30,2013,2014-01-27,0,1577670,150260,2013,1
TZOO,1133311,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-11,0,911920,0,2013,1
CDNS,813672,KPMG LLP,Yes,2013-12-28,2013-12-28,2013,2014-02-20,0,3017000,46000,2013,1
SJW,766829,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-28,0,814120,0,2013,1
FORM,1039399,KPMG LLP,Yes,2013-12-28,2013-12-28,2013,2014-03-07,0,905000,0,2013,1
NLOK,849399,KPMG LLP,Yes,2014-03-28,2014-03-28,2014,2014-05-16,0,9002082,1123999,2014,1
EA,712515,KPMG LLP,Yes,2014-03-31,2014-03-31,2014,2014-05-21,0,4707000,505000,2014,1
SYNA,817720,KPMG LLP,Yes,2014-06-28,2014-06-30,2014,2014-08-22,0,1210000,640581,2014,1
EXTR,1078271,KPMG LLP,Yes,2014-06-30,2014-06-30,2014,2014-09-15,0,2392500,10400,2014,1
GWRE,1528396,KPMG LLP,Yes,2014-07-31,2014-07-31,2014,2014-09-17,0,1450500,19315,2014,1
SANM,897723,KPMG LLP,Yes,2014-09-27,2014-09-27,2014,2014-11-13,0,2413877,1030963,2014,1
V,1403161,KPMG LLP,Yes,2014-09-30,2014-09-30,2014,2014-11-20,0,6139000,1782000,2014,1
SNPS,883241,KPMG LLP,Yes,2014-11-01,2014-10-31,2014,2014-12-12,0,2962000,240000,2014,1
AMAT,6951,KPMG LLP,Yes,2014-10-26,2014-10-26,2014,2014-12-17,0,5483000,636000,2014,1
AVNW,1377789,KPMG LLP,No,2014-06-27,2014-06-27,2014,2014-12-19,4,2989380,114356,2014,1
ADBE,796343,KPMG LLP,Yes,2014-11-28,2014-11-28,2014,2015-01-20,0,3791807,1244474,2014,1
SNX,1177394,KPMG LLP,Yes,2014-11-30,2014-11-30,2014,2015-01-29,0,3284900,914361,2014,1
TZOO,1133311,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-13,0,1061698,0,2014,1
CDNS,813672,KPMG LLP,Yes,2015-01-03,2015-01-03,2014,2015-02-19,0,3187000,36000,2014,1
SJW,766829,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-25,0,801000,5225,2014,1
FORM,1039399,KPMG LLP,Yes,2014-12-31,2014-12-27,2014,2015-03-06,0,937000,25000,2014,1
VEEV,1393052,KPMG LLP,Yes,2015-01-31,2015-01-31,2015,2015-03-31,0,1346737,318233,2015,1
EA,712515,KPMG LLP,Yes,2015-03-28,2015-03-31,2015,2015-05-21,0,4698000,497000,2015,1
NLOK,849399,KPMG LLP,Yes,2015-04-03,2015-04-03,2015,2015-05-22,0,7773692,2028302,2015,1
LOGI,1032975,KPMG LLP,Yes,2015-03-31,2015-03-31,2015,2015-06-05,0,2596000,0,2015,1
SYNA,817720,KPMG LLP,Yes,2015-06-27,2015-06-30,2015,2015-08-25,0,2060000,941235,2015,1
EXTR,1078271,KPMG LLP,Yes,2015-06-30,2015-06-30,2015,2015-09-14,0,2040053,0,2015,1
GWRE,1528396,KPMG LLP,Yes,2015-07-31,2015-07-31,2015,2015-09-17,0,1287485,249270,2015,1
EXTR,1078271,KPMG LLP,Yes,2015-06-30,2015-06-30,2015,2015-10-06,0,2040053,0,2015,1
V,1403161,KPMG LLP,Yes,2015-09-30,2015-09-30,2015,2015-11-19,0,6690000,1987000,2015,1
SANM,897723,KPMG LLP,Yes,2015-10-03,2015-10-03,2015,2015-11-19,0,2444008,1028791,2015,1
AMAT,6951,KPMG LLP,Yes,2015-10-25,2015-10-25,2015,2015-12-09,0,7221000,1514000,2015,1
SNPS,883241,KPMG LLP,Yes,2015-10-31,2015-10-31,2015,2015-12-14,0,3275000,337000,2015,1
ADBE,796343,KPMG LLP,Yes,2015-11-27,2015-11-27,2015,2016-01-19,0,4098715,1011965,2015,1
SNX,1177394,KPMG LLP,Yes,2015-11-30,2015-11-30,2015,2016-01-28,0,4046240,771200,2015,1
CDNS,813672,KPMG LLP,Yes,2016-01-02,2016-01-02,2015,2016-02-18,0,3024000,34000,2015,1
SJW,766829,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-25,0,871000,0,2015,1
RNG,1384905,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-29,0,1743024,0,2015,1
FORM,1039399,KPMG LLP,Yes,2015-12-26,2015-12-26,2015,2016-03-04,0,995000,125000,2015,1
TZOO,1133311,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-03-14,0,1440704,0,2015,1
VEEV,1393052,KPMG LLP,No,2016-01-31,2016-01-31,2016,2016-03-31,1,1765060,11500,2016,1
NLOK,849399,KPMG LLP,Yes,2016-04-01,2016-04-01,2016,2016-05-20,0,21972000,1776594,2016,1
LOGI,1032975,KPMG LLP,Yes,2016-03-31,2016-03-31,2016,2016-05-23,0,2991000,319000,2016,1
EA,712515,KPMG LLP,Yes,2016-04-02,2016-03-31,2016,2016-05-26,0,4608000,781000,2016,1
SYNA,817720,KPMG LLP,Yes,2016-06-25,2016-06-30,2016,2016-08-26,0,2390000,523783,2016,1
EXTR,1078271,KPMG LLP,Yes,2016-06-30,2016-06-30,2016,2016-09-02,0,1848000,103000,2016,1
GWRE,1528396,KPMG LLP,Yes,2016-07-31,2016-07-31,2016,2016-09-15,0,1445150,609445,2016,1
V,1403161,KPMG LLP,Yes,2016-09-30,2016-09-30,2016,2016-11-15,0,8810000,2063000,2016,1
SNPS,883241,KPMG LLP,Yes,2016-10-29,2016-10-31,2016,2016-12-09,0,2808000,660000,2016,1
AMAT,6951,KPMG LLP,Yes,2016-10-30,2016-10-30,2016,2016-12-15,0,5507000,1212000,2016,1
ADBE,796343,KPMG LLP,Yes,2016-12-02,2016-12-02,2016,2017-01-20,0,4217374,1763457,2016,1
SNX,1177394,KPMG LLP,Yes,2016-11-30,2016-11-30,2016,2017-01-26,0,6561091,744464,2016,1
CDNS,813672,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-10,0,2968000,187000,2016,1
RNG,1384905,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-27,0,1698426,0,2016,1
SJW,766829,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-28,0,1006580,0,2016,1
FORM,1039399,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-03-15,0,2341975,289000,2016,1
VEEV,1393052,KPMG LLP,Yes,2017-01-31,2017-01-31,2017,2017-03-30,0,1798055,10000,2017,1
NLOK,849399,KPMG LLP,Yes,2017-03-31,2017-03-31,2017,2017-05-19,0,9985434,2464095,2017,1
EA,712515,KPMG LLP,Yes,2017-04-01,2017-03-31,2017,2017-05-24,0,4563000,482000,2017,1
SYNA,817720,KPMG LLP,Yes,2017-06-24,2017-06-30,2017,2017-08-18,0,2452000,871239,2017,1
GWRE,1528396,KPMG LLP,Yes,2017-07-31,2017-07-31,2017,2017-09-19,0,1925460,1090835,2017,1
V,1403161,KPMG LLP,Yes,2017-09-30,2017-09-30,2017,2017-11-16,0,9558000,2586000,2017,1
AMAT,6951,KPMG LLP,Yes,2017-10-29,2017-10-29,2017,2017-12-15,0,6354000,765000,2017,1
SNPS,883241,KPMG LLP,Yes,2017-10-28,2017-10-31,2017,2017-12-13,0,2970000,914000,2017,1
ADBE,796343,KPMG LLP,Yes,2017-12-01,2017-12-01,2017,2018-01-22,0,4565686,1506011,2017,1
SNX,1177394,KPMG LLP,Yes,2017-11-30,2017-11-30,2017,2018-01-29,0,7001620,958816,2017,1
CDNS,813672,KPMG LLP,Yes,2017-12-30,2017-12-30,2017,2018-02-20,0,4037000,237000,2017,1
RNG,1384905,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-26,0,2559569,552,2017,1
FORM,1039399,KPMG LLP,Yes,2017-12-30,2017-12-30,2017,2018-02-27,0,1990500,0,2017,1
VEEV,1393052,KPMG LLP,Yes,2018-01-31,2018-01-31,2018,2018-03-29,0,2838770,10000,2018,1
LOGI,1032975,KPMG LLP,Yes,2018-03-31,2018-03-31,2018,2018-05-21,0,3514000,235000,2018,1
EA,712515,KPMG LLP,Yes,2018-03-31,2018-03-31,2018,2018-05-23,0,4990000,583000,2018,1
SYNA,817720,KPMG LLP,Yes,2018-06-30,2018-06-30,2018,2018-08-24,0,3134000,607936,2018,1
GWRE,1528396,KPMG LLP,Yes,2018-07-31,2018-07-31,2018,2018-09-18,0,3556611,820459,2018,1
NLOK,849399,KPMG LLP,Yes,2018-03-30,2018-03-30,2018,2018-10-26,0,11370525,1534138,2018,1
V,1403161,KPMG LLP,Yes,2018-09-30,2018-09-30,2018,2018-11-16,0,9268000,2921000,2018,1
AMAT,6951,KPMG LLP,Yes,2018-10-28,2018-10-28,2018,2018-12-13,0,7776000,1272000,2018,1
SNPS,883241,KPMG LLP,Yes,2018-11-03,2018-10-31,2018,2018-12-14,0,4715000,104000,2018,1
ADBE,796343,KPMG LLP,Yes,2018-11-30,2018-11-30,2018,2019-01-25,0,6824375,2524698,2018,1
SNX,1177394,KPMG LLP,Yes,2018-11-30,2018-11-30,2018,2019-01-28,0,8429387,2199782,2018,1
RNG,1384905,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-26,0,2794262,308008,2018,1
CDNS,813672,KPMG LLP,Yes,2018-12-29,2018-12-29,2018,2019-02-27,0,3510000,35000,2018,1
VEEV,1393052,KPMG LLP,Yes,2019-01-31,2019-01-31,2019,2019-03-28,0,2217810,0,2019,1
BIO,12208,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-03-29,0,11810000,150000,2018,1
LOGI,1032975,KPMG LLP,Yes,2019-03-31,2019-03-31,2019,2019-05-17,0,3258000,770000,2019,1
EA,712515,KPMG LLP,Yes,2019-03-31,2019-03-31,2019,2019-05-23,0,4514000,523000,2019,1
NLOK,849399,KPMG LLP,Yes,2019-03-29,2019-03-29,2019,2019-05-24,0,12464329,1304068,2019,1
GWRE,1528396,KPMG LLP,No,2018-07-31,2018-07-31,2018,2018-09-18,2,3556611,820459,2018,1
SYNA,817720,KPMG LLP,Yes,2019-06-29,2019-06-30,2019,2019-08-23,0,2590000,485688,2019,1
GWRE,1528396,KPMG LLP,Yes,2019-07-31,2019-07-31,2019,2019-09-30,0,3057492,266835,2019,1
GWRE,1528396,KPMG LLP,Yes,2019-07-31,2019-07-31,2019,2019-09-30,0,3057492,266835,2019,1
V,1403161,KPMG LLP,Yes,2019-09-30,2019-09-30,2019,2019-11-14,0,9540000,2580000,2019,1
AMAT,6951,KPMG LLP,Yes,2019-10-27,2019-10-27,2019,2019-12-13,0,6530000,829000,2019,1
SNPS,883241,KPMG LLP,Yes,2019-11-02,2019-10-31,2019,2019-12-20,0,5032000,225000,2019,1
ADBE,796343,KPMG LLP,Yes,2019-11-29,2019-11-29,2019,2020-01-21,0,6043000,2156820,2019,1
SNX,1177394,KPMG LLP,Yes,2019-11-30,2019-11-30,2019,2020-01-29,0,11153607,2262707,2019,1
CDNS,813672,KPMG LLP,Yes,2019-12-31,2019-12-28,2019,2020-02-24,0,3642000,44000,2019,1
RNG,1384905,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-26,0,3203108,76780,2019,1
TWLO,1447669,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-03-02,0,4390000,97000,2019,1
BIO,12208,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-28,0,11124000,128000,2019,1
SJW,766829,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-03-02,0,2595456,25000,2019,1
VEEV,1393052,KPMG LLP,Yes,2020-01-31,2020-01-31,2020,2020-03-30,0,2860900,0,2020,1
ZUO,1423774,KPMG LLP,Yes,2020-01-31,2020-01-31,2020,2020-03-31,0,2049700,36080,2020,1
EA,712515,KPMG LLP,Yes,2020-03-28,2020-03-31,2020,2020-05-20,0,4669000,333000,2020,1
NLOK,849399,KPMG LLP,Yes,2020-04-03,2020-04-03,2020,2020-05-28,0,11256727,112425,2020,1
SYNA,817720,KPMG LLP,Yes,2020-06-27,2020-06-30,2020,2020-08-21,0,2254600,941166,2020,1
WDC,106040,KPMG LLP,Yes,2020-06-30,2020-07-03,2020,2020-08-27,0,9778189,3383998,2020,1
GWRE,1528396,KPMG LLP,Yes,2020-07-31,2020-07-31,2020,2020-09-25,0,3128753,300049,2020,1
V,1403161,KPMG LLP,Yes,2020-09-30,2020-09-30,2020,2020-11-19,0,9548000,2193000,2020,1
AMAT,6951,KPMG LLP,Yes,2020-10-25,2020-10-25,2020,2020-12-11,0,6839000,1062000,2020,1
SNPS,883241,KPMG LLP,Yes,2020-10-31,2020-10-31,2020,2020-12-14,0,4850000,27000,2020,1
ADBE,796343,KPMG LLP,Yes,2020-11-27,2020-11-27,2020,2021-01-15,0,6882189,1196826,2020,1
SNX,1177394,KPMG LLP,Yes,2020-11-30,2020-11-30,2020,2021-01-28,0,9499729,2199400,2020,1
BIO,12208,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-12,0,10065000,8000,2020,1
NET,1477333,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-25,0,2968782,387163,2020,1
TWLO,1447669,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-25,0,4293000,536000,2020,1
TLND,1668105,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-01,0,2097409,17815,2020,1
RMNI,1635282,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-03,0,2481025,2730,2020,1
VEEV,1393052,KPMG LLP,Yes,2021-01-31,2021-01-31,2021,2021-03-30,0,2762000,0,2021,1
ZUO,1423774,KPMG LLP,Yes,2021-01-31,2021-01-31,2021,2021-03-31,0,2006000,112480,2021,1
RMNI,1635282,KPMG LLP,No,2020-12-31,2020-12-31,2020,2021-03-03,1,2481025,2730,2020,1
NLOK,849399,KPMG LLP,Yes,2021-04-02,2021-04-02,2021,2021-05-21,0,7021702,238925,2021,1
EA,712515,KPMG LLP,Yes,2021-04-03,2021-03-31,2021,2021-05-26,0,5127000,58000,2021,1
SYNA,817720,KPMG LLP,Yes,2021-06-26,2021-06-30,2021,2021-08-20,0,2494500,1262773,2021,1
WDC,106040,KPMG LLP,Yes,2021-07-02,2021-07-02,2021,2021-08-26,0,NA,NA,2021,1
GWRE,1528396,KPMG LLP,Yes,2021-07-31,2021-07-31,2021,2021-09-24,0,NA,NA,2021,1
ENIC,1659939,KPMG LLP,No,2020-12-31,2020-12-31,2020,2021-04-29,1,1144203,160568,2020,1
ENIA,912505,KPMG LLP,No,2020-12-31,2020-12-31,2020,2021-04-30,1,2282000,2039000,2020,1
ERJ,1355444,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-03-26,0,2394000,291000,2012,1
ERJ,1355444,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-03-20,0,3095000,261000,2013,1
ERJ,1355444,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-03-27,0,2873000,100000,2014,1
ERJ,1355444,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-03-28,0,2511000,139000,2015,1
ERJ,1355444,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-03-21,0,2283100,342300,2016,1
BRFS,1122491,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-06-24,0,466732,931142,2007,1
UGP,1094972,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-06-25,0,1503095,264964,2007,1
BRFS,1122491,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-06-30,0,1408455,21227,2008,1
UGP,1094972,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-06-26,0,1683003,92658,2008,1
SID,1049659,KPMG LLP,No,2008-12-31,2008-12-31,2008,2009-06-30,1,1809000,332000,2008,1
SID,1049659,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-05-28,0,2582000,195000,2009,1
UGP,1094972,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-06-29,0,1672234,290876,2009,1
BRFS,1122491,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-04-28,0,2251311,452979,2010,1
SID,1049659,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-06-17,0,1512024,492592,2010,1
UGP,1094972,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-06-30,0,2030301,52513,2010,1
SID,1049659,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-04-27,0,1591573,256067,2011,1
UGP,1094972,KPMG LLP,Yes,2011-12-31,2012-01-01,2011,2012-04-30,0,2299206,16192,2011,1
BRFS,1122491,KPMG LLP,Yes,2011-12-31,2012-01-01,2011,2012-04-27,0,1832588,559869,2011,1
SID,1049659,KPMG LLP,No,2008-12-31,2008-12-31,2008,2010-03-17,1,1809000,332000,2008,1
BRFS,1122491,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-06-17,0,2251311,452979,2010,1
GFASY,1389207,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-04-28,0,2008138,0,2013,1
GFASY,1389207,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-04-27,0,1672795,0,2014,1
GFASY,1389207,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-04-27,0,1335126,0,2015,1
GFASY,1389207,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-04-28,0,1315590,0,2016,1
SBS,1170858,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-05-15,0,548162,0,2016,1
UGP,1094972,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-04-06,0,1811659,37612,2017,1
SBS,1170858,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-04-26,0,940307,0,2017,1
GFASY,1389207,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-04-27,0,1015218,0,2017,1
BRFS,1122491,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-04-27,0,2689342,239904,2017,1
UGP,1094972,KPMG LLP,No,2018-12-31,2018-12-31,2018,2019-04-22,2,2026863,85215,2018,1
SBS,1170858,KPMG LLP,No,2018-12-31,2018-12-31,2018,2019-04-26,1,769688,0,2018,1
BBD,1160330,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-04-30,0,10911701,1324963,2018,1
BRFS,1122491,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-04-29,0,2768650,647390,2018,1
BAK,1071438,KPMG LLP,No,2018-12-31,2018-12-31,2018,2019-10-17,5,3271174,522288,2018,1
BRFS,1122491,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-04-24,0,2353978,138893,2019,1
SBS,1170858,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-04-30,0,736229,0,2019,1
UGP,1094972,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-05-04,0,2480228,429196,2019,1
BAK,1071438,KPMG LLP,No,2019-12-31,2019-12-31,2019,2020-06-12,5,3224175,1066262,2019,1
GOL,1291733,KPMG LLP,No,2019-12-31,2019-12-31,2019,2020-06-29,3,1326329,47220,2019,1
BRFS,1122491,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-26,0,1931375,203839,2020,1
UGP,1094972,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-04-29,0,1664013,226653,2020,1
BAK,1071438,KPMG LLP,No,2020-12-31,2020-12-31,2020,2021-05-13,2,5017576,470398,2020,1
CCJ,1009001,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-27,0,1451564,401487,2007,1
CCJ,1009001,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-12,0,2135504,806337,2008,1
CCJ,1009001,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-23,0,2422159,742453,2009,1
CCJ,1009001,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-02-11,0,1897248,734663,2010,1
CCJ,1009001,KPMG LLP,Yes,2011-12-31,2012-01-01,2011,2012-02-08,0,2200296,720513,2011,1
CCJ,1009001,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-02-08,0,1959252,661289,2012,1
CCJ,1009001,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-07,0,2256821,799097,2013,1
CCJ,1009001,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-05,0,2303581,934680,2014,1
CCJ,1009001,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-08,0,1652241,388159,2016,1
CCJ,1009001,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-04,0,2230224,423789,2015,1
CCJ,1009001,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-07,0,2233008,408399,2017,1
NTR,1725964,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-20,0,5942200,688300,2018,1
CCJ,1009001,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-07,0,2117225,173213,2018,1
CCJ,1009001,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-09,0,1377408,191122,2020,1
ALK,766421,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-02-22,0,1806000,321314,2004,1
DVA,927066,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-02-25,0,1150000,216800,2004,1
WY,106535,KPMG LLP,Yes,2004-12-26,2004-12-26,2004,2005-03-02,0,8304000,643500,2004,1
ATRX,737207,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-02-18,0,245000,19000,2004,1
RNWK,1046327,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-02,0,975000,18000,2004,1
HFWA,1046025,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-15,0,250820,35530,2004,1
EXPD,746515,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-14,0,2221160,85822,2004,1
COST,909832,KPMG LLP,Yes,2005-08-28,2005-08-28,2005,2005-11-09,0,3289540,258705,2005,1
ALK,766421,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-02-14,0,1040961,406299,2005,1
WY,106535,KPMG LLP,Yes,2005-12-25,2005-12-25,2005,2006-02-21,0,9429000,575000,2005,1
PCH,1338749,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-02-20,0,1273510,73000,2005,1
HFWA,1046025,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-03,0,280290,44800,2005,1
DVA,927066,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-02,0,2174500,319700,2005,1
ATRX,737207,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-15,0,346000,17000,2005,1
RNWK,1046327,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-10,0,1085620,0,2005,1
EXPD,746515,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-15,0,2276530,78665,2005,1
COST,909832,KPMG LLP,Yes,2006-09-03,2006-09-03,2006,2006-11-16,0,3720490,245218,2006,1
PCH,1338749,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-20,0,1298210,84000,2006,1
ALK,766421,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-21,0,1219140,235581,2006,1
DVA,927066,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-26,0,1917400,1619210,2006,1
RNWK,1046327,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-26,0,1637430,0,2006,1
EXPD,746515,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-03-01,0,2368000,29000,2006,1
WY,106535,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-27,0,15511200,654500,2006,1
HFWA,1046025,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-03-05,0,327900,72367,2006,1
MCHX,1224133,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-03-15,0,813000,99000,2006,1
ATRX,737207,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-03-07,0,350570,0,2006,1
COST,909832,KPMG LLP,Yes,2007-09-02,2007-09-02,2007,2007-10-24,0,3745144,441185,2007,1
ALK,766421,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-19,0,1212523,212159,2007,1
PCH,1338749,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-19,0,1253000,682651,2007,1
WY,106535,KPMG LLP,Yes,2007-12-30,2007-12-30,2007,2008-02-26,0,12056400,518500,2007,1
EXPD,746515,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-29,0,2421000,36000,2007,1
DVA,927066,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-27,0,1873513,893581,2007,1
RNWK,1046327,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-28,0,2300682,0,2007,1
HFWA,1046025,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-03-05,0,305500,65783,2007,1
MCHX,1224133,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-03-10,0,786000,58000,2007,1
ATRX,737207,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-03-17,0,483827,0,2007,1
COST,909832,KPMG LLP,Yes,2008-08-31,2008-08-31,2008,2008-10-16,0,4036000,296000,2008,1
ALK,766421,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-18,0,1127591,196724,2008,1
WY,106535,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-26,0,10739300,586000,2008,1
EXPD,746515,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,2433000,53000,2008,1
DVA,927066,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,1752752,865570,2008,1
HFWA,1046025,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,328400,72663,2008,1
RNWK,1046327,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,3200088,0,2008,1
PCH,1338749,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,2493977,624905,2008,1
MCHX,1224133,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-03-16,0,834000,65000,2008,1
COST,909832,KPMG LLP,Yes,2009-08-30,2009-08-30,2009,2009-10-16,0,4136000,451000,2009,1
PCH,1338749,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-18,0,739834,40000,2009,1
